flight_id,departure_date,airline,status,monto_pago
DL5824,2026-11-27,DL,CANCELLED,1086.38
DL8404,2026-11-27,DL,DELAYED,1490.36
DL3174,2026-11-18,DL,CANCELLED,1452.32
SW9278,2026-11-17,SW,CANCELLED,515.15
SW4412,2026-11-05,SW,DELAYED,365.32
DL741,2026-11-01,DL,DELAYED,696.1
SW5438,2026-11-18,SW,DELAYED,928.78
UA3144,2026-11-09,UA,ON_TIME,1220.3
SW9293,2026-11-16,SW,CANCELLED,423.44
UA7879,2026-11-19,UA,CANCELLED,1077.31
UA674,2026-11-18,UA,DELAYED,1036.57
AA2900,2026-11-22,AA,CANCELLED,150.18
DL4859,2026-11-24,DL,ON_TIME,1409.72
SW7500,2026-11-07,SW,CANCELLED,1064.74
SW9467,2026-11-22,SW,ON_TIME,1431.96
SW3055,2026-11-26,SW,ON_TIME,390.51
AA995,2026-11-25,AA,DELAYED,1014.78
AA9170,2026-11-14,AA,CANCELLED,1296.29
UA3462,2026-11-16,UA,DELAYED,1106.17
UA1870,2026-11-18,UA,ON_TIME,898.68
AA3894,2026-11-11,AA,ON_TIME,1286.58
AA9487,2026-11-28,AA,CANCELLED,1348.47
AA7522,2026-11-07,AA,ON_TIME,874.88
DL4980,2026-11-09,DL,CANCELLED,884.57
UA3794,2026-11-20,UA,ON_TIME,1191.43
SW7598,2026-11-14,SW,ON_TIME,402.58
AA7614,2026-11-19,AA,DELAYED,1065.59
SW5665,2026-11-08,SW,ON_TIME,905.75
SW2008,2026-11-30,SW,CANCELLED,421.7
AA5145,2026-11-22,AA,CANCELLED,729.54
AA5324,2026-11-16,AA,CANCELLED,1433.23
SW2276,2026-11-20,SW,DELAYED,1470.26
AA7413,2026-11-07,AA,ON_TIME,444.76
DL7149,2026-11-17,DL,DELAYED,503.44
DL4331,2026-11-22,DL,ON_TIME,511.95
SW9080,2026-11-04,SW,DELAYED,695.29
AA7097,2026-11-06,AA,ON_TIME,446.71
SW7688,2026-11-13,SW,DELAYED,332.45
AA7349,2026-11-23,AA,CANCELLED,1086.88
AA7081,2026-11-18,AA,DELAYED,1314.26
SW302,2026-11-11,SW,DELAYED,161.36
DL4257,2026-11-23,DL,CANCELLED,1125.63
,2026-11-15,UA,CANCELLED,1450.54
UA8557,2026-11-27,UA,DELAYED,1400.05
AA383,2026-11-07,AA,DELAYED,1052.82
DL2128,2026-11-29,DL,CANCELLED,979.46
DL2889,2026-11-24,DL,ON_TIME,259.88
AA9582,2026-11-06,AA,ON_TIME,1331.59
DL4445,2026-11-23,DL,CANCELLED,1184.14
SW6112,2026-11-14,SW,DELAYED,805.47
SW2207,2026-11-05,SW,ON_TIME,860.53
AA6612,2026-11-11,AA,DELAYED,1166.22
DL3336,2026-11-29,DL,DELAYED,1451.52
DL4062,2026-11-06,DL,DELAYED,567.26
SW3212,2026-11-21,SW,CANCELLED,1446.65
DL596,2026-11-05,DL,DELAYED,944.95
AA6819,2026-11-29,AA,DELAYED,447.91
UA8901,2026-11-28,UA,CANCELLED,650.3
UA154,2026-11-20,UA,CANCELLED,603.83
UA4608,2026-11-10,UA,ON_TIME,1170.75
UA3609,2026-11-21,UA,ON_TIME,1161.51
SW7944,2026-11-13,SW,DELAYED,1322.44
AA6530,2026-11-04,AA,DELAYED,1167.52
UA9726,2026-11-26,UA,CANCELLED,761.71
UA2994,2026-11-01,UA,DELAYED,376.78
AA656,2026-11-30,AA,CANCELLED,1458.93
DL5610,2026-11-29,DL,CANCELLED,652.99
SW1985,2026-11-11,SW,CANCELLED,1105.23
AA3996,2026-11-01,AA,ON_TIME,877.25
AA4418,2026-11-04,AA,CANCELLED,1488.5
SW1604,2026-11-23,SW,CANCELLED,902.52
AA8584,2026-11-22,AA,DELAYED,1201.44
DL5731,2026-11-10,DL,ON_TIME,453.3
SW2511,2026-11-16,SW,DELAYED,1234.53
AA3888,2026-11-16,AA,ON_TIME,550.73
UA4264,2026-11-21,UA,DELAYED,695.14
AA1135,2026-11-13,AA,CANCELLED,810.05
UA1844,2026-11-05,UA,DELAYED,1192.54
DL3843,2026-11-26,DL,CANCELLED,328.55
UA170,2026-11-11,UA,CANCELLED,889.15
DL7789,2026-11-26,DL,DELAYED,742.48
SW9784,2026-11-20,SW,ON_TIME,714.68
SW9973,2026-11-30,SW,CANCELLED,979.01
SW2170,2026-11-22,SW,DELAYED,514.06
SW1903,2026-11-02,SW,CANCELLED,529.63
AA6221,2026-11-05,AA,ON_TIME,1055.15
AA8877,2026-11-06,AA,DELAYED,587.92
DL9749,2026-11-26,DL,DELAYED,868.94
DL447,2026-11-04,DL,CANCELLED,1347.52
UA3576,2026-11-30,UA,CANCELLED,1368.87
SW1399,2026-11-09,SW,DELAYED,997.06
UA578,2026-11-07,UA,DELAYED,465.06
DL369,2026-11-19,DL,DELAYED,423.64
AA4994,2026-11-28,AA,CANCELLED,1451.68
AA1976,2026-11-13,AA,ON_TIME,156.74
SW9296,2026-11-27,SW,DELAYED,1252.09
UA347,2026-11-25,UA,ON_TIME,336.46
SW3058,2026-11-21,SW,DELAYED,1088.63
UA7139,2026-11-30,UA,ON_TIME,334.29
UA9398,2026-11-03,UA,DELAYED,397.79
SW6352,2026-11-22,SW,ON_TIME,1139.17
DL4281,2026-11-25,DL,CANCELLED,267.06
DL9856,2026-11-15,DL,DELAYED,1297.86
UA8752,2026-11-27,UA,ON_TIME,1445.44
SW4524,2026-11-07,SW,ON_TIME,977.15
UA5016,2026-11-05,UA,CANCELLED,619.64
SW1534,2026-11-15,SW,ON_TIME,990.54
SW6224,2026-11-22,SW,ON_TIME,290.52
UA7478,2026-11-12,UA,CANCELLED,1456.45
DL7914,2026-11-18,DL,DELAYED,221.27
SW6562,2026-11-25,SW,DELAYED,163.23
UA6856,2026-11-03,UA,CANCELLED,1179.92
UA597,2026-11-09,UA,CANCELLED,809.72
DL2561,2026-11-24,DL,DELAYED,536.46
DL7141,2026-11-16,DL,DELAYED,893.26
DL9952,2026-11-14,DL,CANCELLED,906.49
UA1878,2026-11-13,UA,CANCELLED,441.59
SW6232,2026-11-19,SW,CANCELLED,866.26
SW2477,2026-11-21,SW,CANCELLED,945.75
DL8409,2026-11-09,DL,CANCELLED,201.4
AA4620,2026-11-24,AA,DELAYED,139.39
AA4402,2026-11-16,AA,DELAYED,1317.42
AA7081,2026-11-16,AA,CANCELLED,322.77
SW4792,2026-11-15,SW,ON_TIME,787.24
UA8922,2026-11-22,UA,DELAYED,804.54
UA5164,2026-11-12,UA,CANCELLED,883.48
AA2428,2026-11-23,AA,DELAYED,435.72
DL176,2026-11-05,DL,DELAYED,1131.08
SW5491,2026-11-12,SW,ON_TIME,411.0
UA3836,2026-11-30,UA,ON_TIME,1215.51
DL3617,2026-11-17,DL,DELAYED,909.27
AA321,2026-11-22,AA,ON_TIME,535.86
UA6563,2026-11-01,UA,CANCELLED,1129.77
UA5016,2026-11-15,UA,DELAYED,1131.2
DL3587,2026-11-26,DL,ON_TIME,193.81
AA4093,2026-11-11,AA,CANCELLED,409.96
SW3076,2026-11-03,SW,ON_TIME,820.38
AA2526,2026-11-01,AA,ON_TIME,ERROR_TEXT
AA5289,2026-11-11,AA,ON_TIME,354.64
UA8450,2026-11-06,UA,CANCELLED,824.37
,2026-11-08,AA,DELAYED,1103.89
UA9542,2026-11-01,UA,CANCELLED,665.32
UA5184,2026-11-19,UA,DELAYED,192.12
SW726,2026-11-11,SW,CANCELLED,1285.53
AA1143,2026-11-14,AA,ON_TIME,1405.83
DL5817,2026-11-03,DL,DELAYED,524.94
DL2708,2026-11-04,DL,DELAYED,836.36
DL1792,2026-11-13,DL,ON_TIME,302.84
DL149,2026-11-13,DL,DELAYED,991.97
UA2104,2026-11-14,UA,CANCELLED,557.76
AA8520,2026-11-22,AA,CANCELLED,897.94
AA4819,2026-11-22,AA,ON_TIME,1093.24
SW7258,2026-11-13,SW,CANCELLED,283.86
SW4649,2026-11-01,SW,CANCELLED,691.56
DL5469,2026-11-18,DL,ON_TIME,1203.36
UA5084,2026-11-22,UA,CANCELLED,674.72
DL881,2026-11-01,DL,ON_TIME,276.26
UA1910,2026-11-03,UA,ON_TIME,373.32
UA7461,2026-11-15,UA,DELAYED,646.09
DL5174,2026-11-16,DL,DELAYED,1269.45
SW190,2026-11-16,SW,CANCELLED,1084.64
SW3294,2026-11-11,SW,DELAYED,1418.47
DL1352,2026-11-12,DL,DELAYED,993.28
SW1637,2026-11-02,SW,ON_TIME,543.34
UA4041,2026-11-30,UA,ON_TIME,795.5
DL5954,2026-11-19,DL,ON_TIME,558.47
DL5984,2026-11-07,DL,ON_TIME,266.12
DL9716,2026-11-12,DL,ON_TIME,800.48
AA6472,2026-11-13,AA,DELAYED,ERROR_TEXT
DL7193,2026-11-14,DL,CANCELLED,1085.05
DL8097,2026-11-24,DL,ON_TIME,836.6
AA4481,2026-11-30,AA,ON_TIME,716.69
SW6685,2026-11-03,SW,CANCELLED,784.71
SW5847,2026-11-11,SW,ON_TIME,133.96
SW4250,2026-11-10,SW,ON_TIME,1321.43
DL7877,2026-11-15,DL,ON_TIME,404.98
DL7141,2026-11-02,DL,CANCELLED,1394.53
SW867,2026-11-20,SW,ON_TIME,990.97
SW8374,2026-11-10,SW,CANCELLED,799.86
DL8275,2026-11-18,DL,DELAYED,1489.96
UA3661,2026-11-22,UA,ON_TIME,137.85
UA9310,2026-11-02,UA,CANCELLED,371.76
DL4816,2026-11-14,DL,ON_TIME,1231.17
AA7629,2026-11-16,AA,ON_TIME,497.13
SW2896,2026-11-28,SW,DELAYED,584.41
SW3798,2026-11-28,SW,CANCELLED,1248.72
UA6784,2026-11-30,UA,CANCELLED,622.08
AA3434,2026-11-21,AA,DELAYED,409.41
SW4783,2026-11-13,SW,ON_TIME,979.17
DL5537,2026-11-29,DL,ON_TIME,512.6
UA9862,2026-11-06,UA,CANCELLED,1075.16
DL8290,2026-11-21,DL,DELAYED,1316.91
DL2378,2026-11-27,DL,ON_TIME,1483.14
SW336,2026-11-20,SW,DELAYED,1441.52
UA6276,2026-11-06,UA,CANCELLED,783.24
AA7527,2026-11-26,AA,ON_TIME,410.4
DL4176,2026-11-02,DL,ON_TIME,864.55
DL4606,2026-11-28,DL,DELAYED,372.24
SW6938,2026-11-22,SW,DELAYED,214.27
DL4225,2026-11-08,DL,CANCELLED,923.37
UA1018,2026-11-02,UA,CANCELLED,598.4
DL3404,2026-11-09,DL,ON_TIME,474.35
DL8657,2026-11-17,DL,DELAYED,1342.9
DL2972,2026-11-11,DL,ON_TIME,771.52
AA9417,2026-11-09,AA,CANCELLED,ERROR_TEXT
UA9747,2026-11-22,UA,CANCELLED,424.09
UA4458,2026-11-17,UA,ON_TIME,1177.45
AA6109,2026-11-23,AA,ON_TIME,449.73
UA277,2026-11-27,UA,CANCELLED,878.21
UA7245,2026-11-19,UA,ON_TIME,750.52
UA415,2026-11-02,UA,DELAYED,215.03
DL6116,2026-11-18,DL,DELAYED,667.65
DL1088,2026-11-16,DL,DELAYED,907.65
UA4141,2026-11-01,UA,ON_TIME,840.01
DL9070,2026-11-29,DL,CANCELLED,1199.54
AA2685,2026-11-19,AA,CANCELLED,916.6
AA508,2026-11-08,AA,CANCELLED,1102.6
UA7108,2026-11-23,UA,CANCELLED,1020.24
UA3359,2026-11-22,UA,DELAYED,586.1
UA8136,2026-11-20,UA,ON_TIME,321.82
SW5880,2026-11-25,SW,DELAYED,152.23
AA4048,2026-11-06,AA,CANCELLED,325.37
AA9474,2026-11-24,AA,DELAYED,436.49
UA1914,2026-11-07,UA,CANCELLED,736.34
AA3970,2026-11-24,AA,CANCELLED,615.96
UA6224,2026-11-14,UA,ON_TIME,1352.15
,2026-11-26,DL,DELAYED,998.53
UA1243,2026-11-25,UA,DELAYED,1453.83
SW2460,2026-11-07,SW,ON_TIME,1226.82
UA6029,2026-11-13,UA,ON_TIME,1157.99
UA2000,2026-11-03,UA,DELAYED,1496.69
DL5119,2026-11-21,DL,DELAYED,868.33
UA2381,2026-11-07,UA,CANCELLED,928.78
SW3139,2026-11-13,SW,CANCELLED,989.9
SW491,2026-11-08,SW,DELAYED,1109.26
DL4861,2026-11-17,DL,DELAYED,354.97
DL8397,2026-11-02,DL,CANCELLED,1261.24
UA7445,2026-11-18,UA,DELAYED,1039.54
SW9339,2026-11-13,SW,CANCELLED,205.2
SW2176,2026-11-30,SW,DELAYED,262.35
SW7459,2026-11-17,SW,DELAYED,658.32
DL6998,2026-11-02,DL,DELAYED,437.62
SW7443,2026-11-07,SW,DELAYED,990.72
DL9772,2026-11-11,DL,DELAYED,1201.69
UA976,2026-11-13,UA,DELAYED,405.3
AA7188,2026-11-05,AA,CANCELLED,1402.16
SW9885,2026-11-14,SW,CANCELLED,879.13
UA6090,2026-11-12,UA,DELAYED,1215.54
SW9438,2026-11-24,SW,CANCELLED,966.06
DL3425,2026-11-19,DL,DELAYED,1361.49
SW7074,2026-11-19,SW,ON_TIME,772.33
AA1802,2026-11-27,AA,ON_TIME,434.45
UA899,2026-11-08,UA,DELAYED,1494.34
SW3765,2026-11-12,SW,ON_TIME,1317.52
DL5136,2026-11-29,DL,ON_TIME,111.9
SW1316,2026-11-17,SW,CANCELLED,1094.43
SW5273,2026-11-11,SW,ON_TIME,925.62
UA2042,2026-11-11,UA,ON_TIME,1390.06
DL8793,2026-11-22,DL,DELAYED,723.55
AA4767,2026-11-21,AA,DELAYED,525.46
SW274,2026-11-23,SW,DELAYED,736.8
SW8787,2026-11-04,SW,DELAYED,597.96
DL4415,2026-11-15,DL,DELAYED,628.58
AA7935,2026-11-12,AA,CANCELLED,238.89
SW2541,2026-11-26,SW,CANCELLED,1189.12
AA1822,2026-11-02,AA,ON_TIME,1125.62
UA4348,2026-11-17,UA,ON_TIME,211.11
SW7392,2026-11-01,SW,DELAYED,662.32
AA7303,2026-11-16,AA,DELAYED,1086.61
AA5578,2026-11-23,AA,ON_TIME,366.23
UA7878,2026-11-01,UA,DELAYED,329.78
SW791,2026-11-06,SW,CANCELLED,481.91
UA3144,2026-11-10,UA,CANCELLED,552.88
UA2123,2026-11-14,UA,CANCELLED,113.16
SW7908,2026-11-17,SW,CANCELLED,997.19
AA1458,2026-11-18,AA,DELAYED,1021.38
UA4486,2026-11-04,UA,DELAYED,1400.97
AA2232,2026-11-21,AA,DELAYED,682.48
AA2275,2026-11-27,AA,ON_TIME,1177.55
AA7959,2026-11-09,AA,ON_TIME,1121.61
UA8865,2026-11-16,UA,DELAYED,1316.48
SW8686,2026-11-16,SW,CANCELLED,386.51
DL2677,2026-11-04,DL,DELAYED,914.01
UA9021,2026-11-01,UA,CANCELLED,1267.61
AA6502,2026-11-06,AA,CANCELLED,448.27
UA2693,2026-11-18,UA,CANCELLED,1012.53
SW4551,2026-11-15,SW,ON_TIME,1424.4
UA5721,2026-11-10,UA,ON_TIME,500.76
DL8744,2026-11-18,DL,ON_TIME,688.9
DL9899,2026-11-19,DL,ON_TIME,1040.1
AA9877,2026-11-18,AA,ON_TIME,1154.51
UA6748,2026-11-26,UA,ON_TIME,825.19
AA1709,2026-11-21,AA,CANCELLED,1006.77
UA9657,2026-11-02,UA,DELAYED,761.78
DL8186,2026-11-27,DL,DELAYED,456.09
DL4446,2026-11-30,DL,CANCELLED,987.27
AA5294,2026-11-11,AA,CANCELLED,1275.78
UA1690,2026-11-05,UA,ON_TIME,503.17
UA5254,2026-11-04,UA,DELAYED,292.49
SW2135,2026-11-17,SW,CANCELLED,1475.93
SW1939,2026-11-08,SW,CANCELLED,263.58
AA213,2026-11-14,AA,CANCELLED,400.32
UA8664,2026-11-10,UA,DELAYED,750.24
AA4253,2026-11-14,AA,ON_TIME,506.0
DL1160,2026-11-24,DL,CANCELLED,1016.6
DL6212,2026-11-09,DL,DELAYED,1425.2
SW5283,2026-11-18,SW,CANCELLED,488.09
DL1322,2026-11-20,DL,CANCELLED,1366.11
SW6835,2026-11-18,SW,DELAYED,844.76
UA6207,2026-11-24,UA,ON_TIME,646.89
SW9695,2026-11-18,SW,DELAYED,1172.52
DL1451,2026-11-02,DL,ON_TIME,775.65
SW2304,2026-11-28,SW,ON_TIME,347.88
AA505,2026-11-26,AA,ON_TIME,580.03
UA5415,2026-11-09,UA,DELAYED,515.14
UA6515,2026-11-08,UA,ON_TIME,1417.49
DL6636,2026-11-16,DL,DELAYED,1411.02
AA3906,2026-11-20,AA,ON_TIME,1119.02
SW7770,2026-11-06,SW,ON_TIME,742.2
UA3178,2026-11-18,UA,DELAYED,249.91
UA8762,2026-11-22,UA,CANCELLED,169.87
SW9055,2026-11-20,SW,ON_TIME,1340.9
AA604,2026-11-09,AA,DELAYED,639.37
DL2211,2026-11-20,DL,DELAYED,331.66
DL6334,2026-11-14,DL,ON_TIME,347.87
SW5563,2026-11-26,SW,ON_TIME,389.58
DL3674,2026-11-01,DL,DELAYED,268.88
UA4376,2026-11-02,UA,CANCELLED,1348.28
DL6035,2026-11-21,DL,ON_TIME,1325.93
DL374,2026-11-04,DL,DELAYED,1431.03
AA1219,2026-11-24,AA,ON_TIME,1053.62
DL9130,2026-11-24,DL,CANCELLED,1323.99
UA6222,2026-11-10,UA,DELAYED,339.05
AA9140,2026-11-28,AA,ON_TIME,414.43
AA110,2026-11-17,AA,ON_TIME,329.6
SW8666,2026-11-22,SW,CANCELLED,593.41
UA7327,2026-11-12,UA,CANCELLED,876.51
AA4004,2026-11-24,AA,ON_TIME,198.33
DL6026,2026-11-08,DL,CANCELLED,429.82
UA3288,2026-11-07,UA,ON_TIME,742.85
DL7190,2026-11-21,DL,DELAYED,651.27
AA4122,2026-11-02,AA,CANCELLED,937.65
DL890,2026-11-25,DL,ON_TIME,1137.44
UA1394,2026-11-22,UA,ON_TIME,1155.36
SW9794,2026-11-04,SW,ON_TIME,1024.5
AA1579,2026-11-02,AA,DELAYED,884.18
AA3524,2026-11-03,AA,DELAYED,1470.12
DL8759,2026-11-17,DL,CANCELLED,1302.04
UA2798,2026-11-18,UA,DELAYED,839.03
AA9880,2026-11-23,AA,DELAYED,591.16
SW1421,2026-11-04,SW,ON_TIME,1269.78
UA7374,2026-11-16,UA,DELAYED,1033.26
UA2289,2026-11-11,UA,CANCELLED,205.47
SW3007,2026-11-30,SW,ON_TIME,593.16
SW5510,2026-11-21,SW,ON_TIME,554.77
AA785,2026-11-08,AA,CANCELLED,991.43
DL4607,2026-11-12,DL,ON_TIME,807.16
DL9401,2026-11-09,DL,ON_TIME,1178.89
SW2429,2026-11-27,SW,ON_TIME,240.29
DL2871,2026-11-16,DL,DELAYED,1024.42
DL8361,2026-11-20,DL,ON_TIME,300.48
AA2316,2026-11-11,AA,DELAYED,847.82
SW3524,2026-11-20,SW,DELAYED,1384.27
AA2661,2026-11-29,AA,CANCELLED,1475.61
AA1982,2026-11-23,AA,ON_TIME,1413.57
DL2101,2026-11-03,DL,DELAYED,501.77
,2026-11-04,DL,DELAYED,432.54
SW809,2026-11-02,SW,CANCELLED,1052.14
SW3086,2026-11-13,SW,ON_TIME,422.36
DL9572,2026-11-21,DL,DELAYED,223.27
UA6172,2026-11-24,UA,DELAYED,793.81
DL1965,2026-11-07,DL,ON_TIME,891.26
SW5844,2026-11-18,SW,ON_TIME,1396.89
UA2833,2026-11-13,UA,DELAYED,385.72
AA1681,2026-11-06,AA,CANCELLED,634.61
SW9295,2026-11-16,SW,ON_TIME,1169.31
AA4154,2026-11-03,AA,ON_TIME,1224.37
AA3621,2026-11-28,AA,ON_TIME,725.3
UA9857,2026-11-07,UA,CANCELLED,1439.68
DL8397,2026-11-09,DL,CANCELLED,575.46
SW1302,2026-11-01,SW,CANCELLED,423.23
SW4347,2026-11-04,SW,DELAYED,728.14
SW1731,2026-11-04,SW,DELAYED,1321.63
DL2312,2026-11-20,DL,DELAYED,1090.17
DL604,2026-11-09,DL,CANCELLED,1326.65
DL7068,2026-11-08,DL,ON_TIME,426.56
UA7415,2026-11-28,UA,ON_TIME,901.55
UA4189,2026-11-26,UA,CANCELLED,255.75
DL7022,2026-11-23,DL,DELAYED,1306.92
DL8091,2026-11-26,DL,ON_TIME,539.74
SW8224,2026-11-07,SW,ON_TIME,1356.06
AA3780,2026-11-03,AA,DELAYED,589.25
DL9119,2026-11-02,DL,ON_TIME,591.45
SW5186,2026-11-19,SW,ON_TIME,530.25
UA5115,2026-11-03,UA,ON_TIME,938.55
AA9122,2026-11-09,AA,ON_TIME,276.08
DL4239,2026-11-29,DL,CANCELLED,390.47
DL7850,2026-11-11,DL,DELAYED,1121.69
UA8304,2026-11-16,UA,DELAYED,509.71
SW4685,2026-11-26,SW,ON_TIME,1006.65
UA1435,2026-11-28,UA,DELAYED,674.63
DL433,2026-11-02,DL,DELAYED,1417.77
AA2485,2026-11-11,AA,DELAYED,998.51
AA3814,2026-11-05,AA,CANCELLED,431.31
AA7498,2026-11-29,AA,ON_TIME,1392.0
AA2792,2026-11-29,AA,CANCELLED,895.16
SW6534,2026-11-14,SW,ON_TIME,855.56
AA975,2026-11-12,AA,DELAYED,473.57
SW3094,2026-11-24,SW,CANCELLED,816.48
SW1479,2026-11-25,SW,ON_TIME,325.35
UA5719,2026-11-21,UA,CANCELLED,434.31
AA9855,2026-11-26,AA,ON_TIME,667.66
SW6637,2026-11-09,SW,DELAYED,586.19
AA2150,2026-11-28,AA,DELAYED,1050.8
DL3444,2026-11-28,DL,ON_TIME,213.31
UA1888,2026-11-18,UA,DELAYED,1483.8
UA8446,2026-11-06,UA,CANCELLED,505.4
UA979,2026-11-15,UA,ON_TIME,997.01
AA4921,2026-11-19,AA,DELAYED,454.71
UA7434,2026-11-17,UA,CANCELLED,674.16
UA8636,2026-11-06,UA,CANCELLED,1342.37
SW8221,2026-11-17,SW,ON_TIME,652.41
AA607,2026-11-26,AA,DELAYED,235.69
SW3207,2026-11-28,SW,ON_TIME,561.77
AA1830,2026-11-23,AA,ON_TIME,506.52
SW1033,2026-11-03,SW,CANCELLED,435.67
AA4956,2026-11-19,AA,DELAYED,243.62
,2026-11-28,AA,CANCELLED,1247.18
SW8642,2026-11-08,SW,DELAYED,706.0
UA5799,2026-11-03,UA,ON_TIME,465.32
SW9346,2026-11-09,SW,DELAYED,737.23
AA7229,2026-11-05,AA,DELAYED,1473.34
DL382,2026-11-24,DL,DELAYED,930.74
DL3042,2026-11-21,DL,DELAYED,1189.89
SW2193,2026-11-20,SW,ON_TIME,1044.93
DL4712,2026-11-16,DL,ON_TIME,640.01
DL6079,2026-11-06,DL,DELAYED,1461.2
UA3164,2026-11-24,UA,CANCELLED,1240.76
UA4156,2026-11-24,UA,DELAYED,502.69
AA6827,2026-11-23,AA,ON_TIME,1174.19
AA5127,2026-11-14,AA,CANCELLED,428.63
SW6164,2026-11-14,SW,DELAYED,156.16
UA5590,2026-11-23,UA,ON_TIME,282.17
SW7975,2026-11-15,SW,ON_TIME,1342.73
AA1761,2026-11-16,AA,CANCELLED,136.46
AA4396,2026-11-24,AA,CANCELLED,765.12
DL5008,2026-11-17,DL,ON_TIME,1007.68
AA5726,2026-11-04,AA,CANCELLED,504.57
DL6720,2026-11-22,DL,CANCELLED,931.16
SW7204,2026-11-24,SW,ON_TIME,262.02
DL4810,2026-11-23,DL,CANCELLED,483.21
UA2286,2026-11-11,UA,DELAYED,459.74
SW4229,2026-11-22,SW,CANCELLED,684.12
UA873,2026-11-08,UA,ON_TIME,198.9
AA648,2026-11-03,AA,ON_TIME,1041.45
UA3134,2026-11-08,UA,ON_TIME,1182.23
AA797,2026-11-11,AA,DELAYED,889.07
UA7101,2026-11-22,UA,ON_TIME,1092.77
SW9434,2026-11-03,SW,CANCELLED,1259.51
SW4651,2026-11-18,SW,DELAYED,1296.23
UA6960,2026-11-09,UA,DELAYED,445.83
AA8439,2026-11-02,AA,DELAYED,1462.15
SW199,2026-11-28,SW,ON_TIME,449.03
UA4827,2026-11-03,UA,DELAYED,257.82
UA2766,2026-11-20,UA,CANCELLED,552.49
DL4173,2026-11-08,DL,ON_TIME,425.02
DL5222,2026-11-13,DL,CANCELLED,1306.75
AA9483,2026-11-15,AA,ON_TIME,312.99
AA6138,2026-11-03,AA,ON_TIME,533.21
DL2616,2026-11-10,DL,CANCELLED,156.63
DL4316,2026-11-18,DL,DELAYED,1148.21
SW4869,2026-11-11,SW,CANCELLED,776.1
UA4256,2026-11-01,UA,ON_TIME,676.35
UA4702,2026-11-03,UA,DELAYED,181.68
DL6999,2026-11-15,DL,DELAYED,497.02
UA5516,2026-11-13,UA,CANCELLED,935.33
UA7928,2026-11-07,UA,ON_TIME,728.4
DL9821,2026-11-02,DL,CANCELLED,922.38
SW4310,2026-11-01,SW,ON_TIME,759.3
DL3783,2026-11-06,DL,CANCELLED,674.13
AA2668,2026-11-01,AA,DELAYED,1227.28
UA1001,2026-11-29,UA,ON_TIME,101.84
SW9583,2026-11-18,SW,DELAYED,538.76
DL3362,2026-11-01,DL,DELAYED,192.06
AA7818,2026-11-19,AA,CANCELLED,204.72
DL1448,2026-11-09,DL,CANCELLED,1053.07
UA1679,2026-11-22,UA,ON_TIME,778.67
SW9868,2026-11-02,SW,CANCELLED,309.08
AA4786,2026-11-22,AA,DELAYED,133.03
SW9953,2026-11-11,SW,CANCELLED,301.39
DL9364,2026-11-23,DL,ON_TIME,717.99
DL5751,2026-11-20,DL,ON_TIME,552.38
AA5009,2026-11-19,AA,DELAYED,427.02
SW4010,2026-11-10,SW,CANCELLED,1428.53
SW7259,2026-11-09,SW,DELAYED,1127.1
DL5890,2026-11-10,DL,DELAYED,516.14
AA6229,2026-11-13,AA,ON_TIME,1000.65
SW8781,2026-11-20,SW,DELAYED,ERROR_TEXT
DL9464,2026-11-09,DL,DELAYED,565.6
SW329,2026-11-28,SW,ON_TIME,272.26
UA9662,2026-11-20,UA,ON_TIME,213.36
SW8014,2026-11-20,SW,ON_TIME,718.23
SW8227,2026-11-26,SW,ON_TIME,712.84
AA9425,2026-11-01,AA,ON_TIME,420.12
DL584,2026-11-09,DL,CANCELLED,566.3
AA734,2026-11-29,AA,CANCELLED,669.04
SW2271,2026-11-04,SW,DELAYED,1076.36
UA2369,2026-11-13,UA,ON_TIME,1211.96
DL9668,2026-11-09,DL,DELAYED,885.13
AA6015,2026-11-16,AA,CANCELLED,1180.54
AA3196,2026-11-28,AA,DELAYED,517.48
DL8831,2026-11-29,DL,DELAYED,570.19
DL3881,2026-11-23,DL,CANCELLED,599.03
SW1445,2026-11-10,SW,ON_TIME,292.38
DL2308,2026-11-26,DL,DELAYED,533.22
DL7345,2026-11-14,DL,CANCELLED,1250.38
DL6140,2026-11-04,DL,ON_TIME,1070.53
SW8219,2026-11-07,SW,CANCELLED,366.32
DL9951,2026-11-09,DL,ON_TIME,796.12
AA5790,2026-11-19,AA,DELAYED,276.97
SW4480,2026-11-27,SW,CANCELLED,770.58
DL983,2026-11-26,DL,DELAYED,818.17
,2026-11-09,DL,CANCELLED,117.43
SW2293,2026-11-28,SW,CANCELLED,1027.79
AA959,2026-11-16,AA,ON_TIME,ERROR_TEXT
SW5772,2026-11-25,SW,DELAYED,279.23
AA6651,2026-11-26,AA,CANCELLED,1400.04
DL9759,2026-11-05,DL,ON_TIME,409.39
UA433,2026-11-13,UA,DELAYED,633.42
UA8190,2026-11-17,UA,CANCELLED,575.14
AA1197,2026-11-27,AA,DELAYED,1367.95
AA5962,2026-11-17,AA,ON_TIME,782.89
SW5984,2026-11-07,SW,ON_TIME,1167.36
DL9975,2026-11-11,DL,DELAYED,956.67
DL3364,2026-11-05,DL,DELAYED,760.93
AA9304,2026-11-20,AA,DELAYED,593.73
AA8563,2026-11-09,AA,DELAYED,1352.1
DL8311,2026-11-18,DL,DELAYED,747.35
DL391,2026-11-27,DL,CANCELLED,224.59
